time,acc_x,acc_y,acc_z,speed,latitude,longitude,heading,road_speed_limit,vehicle_make,vehicle_model,vehicle_type,road_type,velocity_z,velocity_y,velocity_x,magnitude,speed_diff,anomaly
2022-09-29 03:46:06.458,-0.03,-0.028,1.009,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.0,-0.0,-0.0,1.0098341447980455,0.0,-1
2022-09-29 03:46:06.558,-0.032,-0.029,1.008,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.2017,-0.0057,-0.006200000000000001,1.008924675087293,0.0,-1
2022-09-29 03:46:06.658,-0.029,-0.027,1.008,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.3025,-0.008400000000000001,-0.0091,1.0087784692389108,0.0,-1
2022-09-29 03:46:06.758,-0.028,-0.029,1.009,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.4034,-0.011300000000000001,-0.0119,1.0098049316575948,0.0,-1
2022-09-29 03:46:06.858,-0.03,-0.029,1.015,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.5049,-0.014200000000000003,-0.0149,1.015857273439532,0.0,-1
2022-09-29 03:46:06.958,-0.029,-0.031,1.012,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.6061000000000001,-0.017300000000000003,-0.0178,1.0128899249178067,0.0,-1
2022-09-29 03:46:07.058,-0.03,-0.026,1.004,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.7065,-0.0199,-0.0208,1.0047845540214082,0.2,-1
2022-09-29 03:46:07.158,-0.031,-0.027,1.011,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.8075999999999999,-0.022600000000000002,-0.0239,1.0118354609322604,0.0,-1
2022-09-29 03:46:07.258,-0.029,-0.029,1.013,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,0.9088999999999999,-0.025500000000000002,-0.026800000000000004,1.0138298673840695,0.0,-1
2022-09-29 03:46:07.358,-0.027,-0.031,1.01,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.0098999999999998,-0.028600000000000004,-0.029500000000000005,1.0108362874372883,0.0,-1
2022-09-29 03:46:07.458,-0.031,-0.027,1.009,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.1108,-0.03130000000000001,-0.03260000000000001,1.009837115578547,0.0,-1
2022-09-29 03:46:07.558,-0.03,-0.027,1.011,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.2119,-0.03400000000000001,-0.035600000000000014,1.011805317242403,0.0,-1
2022-09-29 03:46:07.658,-0.028,-0.028,1.009,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.3128,-0.03680000000000001,-0.03840000000000002,1.0097767079904347,0.0,-1
2022-09-29 03:46:07.758,-0.031,-0.027,1.009,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.4137,-0.039500000000000014,-0.041500000000000016,1.009837115578547,0.0,-1
2022-09-29 03:46:07.858,-0.031,-0.032,1.011,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.5148,-0.042700000000000016,-0.04460000000000002,1.0119812251222844,0.0,-1
2022-09-29 03:46:07.958,-0.028,-0.029,1.01,0.2,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.6158,-0.04560000000000002,-0.047400000000000025,1.0108041353298867,0.0,-1
2022-09-29 03:46:08.058,-0.028,-0.028,1.006,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.7164,-0.048400000000000026,-0.05020000000000002,1.006779022427464,-0.2,-1
2022-09-29 03:46:08.158,-0.032,-0.028,1.011,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.8175,-0.05120000000000002,-0.05340000000000003,1.0118937691279652,0.0,-1
2022-09-29 03:46:08.258,-0.028,-0.029,1.009,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,1.9183999999999999,-0.05410000000000003,-0.05620000000000003,1.0098049316575948,0.0,-1
2022-09-29 03:46:08.358,-0.028,-0.028,1.01,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.0194,-0.056900000000000034,-0.05900000000000003,1.0107759395632645,0.0,-1
2022-09-29 03:46:08.458,-0.032,-0.028,1.005,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.1199,-0.05970000000000003,-0.06220000000000003,1.0058991003077793,0.0,-1
2022-09-29 03:46:08.558,-0.032,-0.026,1.012,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.2211,-0.062300000000000036,-0.06540000000000004,1.0128395726866126,0.0,-1
2022-09-29 03:46:08.658,-0.03,-0.029,1.013,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.3223999999999996,-0.06520000000000004,-0.06840000000000004,1.0138589645507898,0.0,-1
2022-09-29 03:46:08.758,-0.031,-0.027,1.006,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.423,-0.06790000000000004,-0.07150000000000005,1.0068396098684238,0.0,-1
2022-09-29 03:46:08.858,-0.034,-0.029,1.008,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.5237999999999996,-0.07080000000000004,-0.07490000000000005,1.0089900891485506,0.0,-1
2022-09-29 03:46:08.958,-0.031,-0.027,1.009,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.6247,-0.07350000000000005,-0.07800000000000006,1.009837115578547,0.0,-1
2022-09-29 03:46:09.058,-0.031,-0.028,1.006,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.7253,-0.07630000000000005,-0.08110000000000006,1.0068669226864095,0.0,-1
2022-09-29 03:46:09.158,-0.032,-0.025,1.009,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.8262,-0.07880000000000005,-0.08430000000000006,1.0098168150709315,0.0,-1
2022-09-29 03:46:09.258,-0.031,-0.027,1.008,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,2.9269999999999996,-0.08150000000000006,-0.08740000000000006,1.0088379453608989,0.0,-1
2022-09-29 03:46:09.358,-0.03,-0.028,1.009,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.0279,-0.08430000000000006,-0.09040000000000006,1.0098341447980455,0.0,-1
2022-09-29 03:46:09.458,-0.031,-0.026,1.011,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.1289999999999996,-0.08690000000000006,-0.09350000000000007,1.0118092705643686,0.0,-1
2022-09-29 03:46:09.558,-0.03,-0.027,1.008,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.2297999999999996,-0.08960000000000007,-0.09650000000000007,1.0088077121037489,0.0,-1
2022-09-29 03:46:09.658,-0.03,-0.028,1.011,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.3308999999999997,-0.09240000000000007,-0.09950000000000007,1.0118324960189804,0.0,-1
2022-09-29 03:46:09.758,-0.029,-0.027,1.007,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.4315999999999995,-0.09510000000000007,-0.10240000000000007,1.007779241699292,0.0,-1
2022-09-29 03:46:09.858,-0.031,-0.028,1.01,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.5325999999999995,-0.09790000000000007,-0.10550000000000007,1.010863492267873,0.0,-1
2022-09-29 03:46:09.958,-0.03,-0.027,1.01,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.6335999999999995,-0.10060000000000008,-0.10850000000000007,1.010806113950643,0.0,-1
2022-09-29 03:46:10.058,-0.031,-0.031,1.012,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.7347999999999995,-0.10370000000000007,-0.11160000000000006,1.0129491596324072,0.0,-1
2022-09-29 03:46:10.158,-0.031,-0.027,1.015,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.8362999999999996,-0.10640000000000005,-0.11470000000000005,1.0158321711778968,0.0,-1
2022-09-29 03:46:10.258,-0.036,-0.026,1.011,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,3.9374,-0.10900000000000006,-0.11830000000000006,1.0119748020578379,0.0,-1
2022-09-29 03:46:10.358,-0.03,-0.031,1.009,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,4.0383,-0.11210000000000005,-0.12130000000000006,1.0099217791492565,0.0,-1
2022-09-29 03:46:10.458,-0.027,-0.034,1.014,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,4.1397,-0.11550000000000005,-0.12400000000000005,1.014929061560462,0.0,-1
2022-09-29 03:46:10.558,-0.03,-0.025,1.008,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,4.2405,-0.11800000000000005,-0.12700000000000006,1.0087561647890932,0.0,-1
2022-09-29 03:46:10.658,-0.035,-0.023,1.008,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,4.3413,-0.12030000000000003,-0.13050000000000003,1.0088696645256017,0.0,-1
2022-09-29 03:46:10.758,-0.033,-0.029,1.015,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,4.442800000000001,-0.12320000000000003,-0.13380000000000003,1.0159502940597043,0.0,-1
2022-09-29 03:46:10.858,-0.033,-0.023,1.007,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,4.543500000000001,-0.12550000000000003,-0.13710000000000003,1.0078030561573028,0.0,-1
2022-09-29 03:46:10.958,-0.032,-0.025,1.01,0.0,43.238934,-2.877811,318.0,40,MAN,TGX,truck,0,4.6445,-0.128,-0.14030000000000004,1.0108160069963277,0.0,-1
2022-09-29 03:46:43.058,0.027,-0.008,1.108,2.6,43.238934,-2.8778117,318.0,40,MAN,TGX,truck,0,1526.4513,-41.344800000000006,-44.16960000000001,1.1083577942162903,2.6,-1
2022-09-29 03:46:43.158,0.017,-0.055,1.16,2.6,43.238934,-2.8778121,318.14462,40,MAN,TGX,truck,0,4.8713,-0.1343,-0.13590000000000005,1.1614275698466952,0.0,-1
2022-09-29 03:46:43.258,0.017,-0.053,1.02,2.6,43.238934,-2.8778129,319.04092,40,MAN,TGX,truck,0,4.9733,-0.1396,-0.13420000000000007,1.0215174986264308,0.0,-1
2022-09-29 03:46:43.358,0.018,-0.034,0.949,2.6,43.238934,-2.8778136,319.8541,40,MAN,TGX,truck,0,5.0682,-0.143,-0.13240000000000005,0.9497794480825534,0.0,-1
2022-09-29 03:46:43.458,0.006,-0.054,0.99,2.6,43.238934,-2.8778143,320.34692,40,MAN,TGX,truck,0,5.1672,-0.1484,-0.13180000000000006,0.9914897881471094,0.0,-1
2022-09-29 03:46:43.558,0.014,-0.066,1.081,2.6,43.238937,-2.8778152,321.08643,40,MAN,TGX,truck,0,5.2753000000000005,-0.15500000000000003,-0.13040000000000004,1.0831034114986435,0.0,-1
2022-09-29 03:46:43.658,0.037,-0.06,1.028,2.6,43.238937,-2.877816,321.97388,40,MAN,TGX,truck,0,5.3781,-0.16100000000000003,-0.12670000000000006,1.0304139944701838,0.0,-1
2022-09-29 03:46:43.758,0.061,-0.053,0.949,2.6,43.238937,-2.8778167,322.748,40,MAN,TGX,truck,0,5.473,-0.1663,-0.12060000000000007,0.952434249699159,0.0,-1
2022-09-29 03:46:43.858,0.09,-0.021,0.932,2.6,43.238937,-2.8778176,323.3657,40,MAN,TGX,truck,0,5.5662,-0.1684,-0.11160000000000006,0.9365708729188625,0.0,-1
2022-09-29 03:46:43.958,0.102,-0.014,0.973,2.6,43.238937,-2.8778188,323.57678,40,MAN,TGX,truck,0,5.6635,-0.1698,-0.10140000000000005,0.9784319087192526,0.0,-1
2022-09-29 03:46:44.058,0.113,-0.008,0.969,6.7,43.23894,-2.8778203,323.6938,40,MAN,TGX,truck,0,5.760400000000001,-0.1706,-0.09010000000000006,0.9755993029927809,4.1,-1
2022-09-29 03:46:44.158,0.098,-0.031,0.937,6.7,43.23894,-2.8778222,323.7499,40,MAN,TGX,truck,0,5.8541,-0.1737,-0.08030000000000005,0.9426208145378502,0.0,-1
2022-09-29 03:46:44.258,0.084,-0.014,0.965,6.7,43.238945,-2.8778245,323.90195,40,MAN,TGX,truck,0,5.9506000000000006,-0.1751,-0.07190000000000006,0.9687502258064253,0.0,-1
2022-09-29 03:46:44.358,0.069,-0.029,1.004,6.7,43.23895,-2.8778274,323.9564,40,MAN,TGX,truck,0,6.051,-0.178,-0.06500000000000006,1.0067859752698187,0.0,-1
2022-09-29 03:46:44.458,-0.063,-0.052,1.07,6.7,43.238953,-2.8778307,324.05215,40,MAN,TGX,truck,0,6.158,-0.1832,-0.07130000000000006,1.0731136938833647,0.0,-1
2022-09-29 03:46:44.558,-0.034,-0.059,1.068,6.7,43.238953,-2.8778336,324.205,40,MAN,TGX,truck,0,6.2648,-0.1891,-0.07470000000000006,1.0701686782932867,0.0,-1
2022-09-29 03:46:44.658,-0.03,-0.084,1.078,6.7,43.238956,-2.8778362,324.3978,40,MAN,TGX,truck,0,6.3726,-0.1975,-0.07770000000000006,1.0816838724877063,0.0,-1
2022-09-29 03:46:44.758,-0.081,-0.095,0.986,6.7,43.23896,-2.8778389,324.6899,40,MAN,TGX,truck,0,6.4712000000000005,-0.207,-0.08580000000000006,0.9938722251879262,0.0,-1
2022-09-29 03:46:44.858,-0.017,-0.094,0.973,6.7,43.23896,-2.8778408,325.04013,40,MAN,TGX,truck,0,6.5685,-0.21639999999999998,-0.08750000000000006,0.9776778610564933,0.0,-1
2022-09-29 03:46:44.958,-0.045,-0.054,0.978,6.7,43.238964,-2.877843,325.45377,40,MAN,TGX,truck,0,6.6663,-0.22179999999999997,-0.09200000000000007,0.980522819724253,0.0,-1
2022-09-29 03:46:45.158,-0.062,-0.027,1.08,9.1,43.238968,-2.8778462,326.0217,40,MAN,TGX,truck,0,6.8774999999999995,-0.23069999999999996,-0.10570000000000007,1.082115058577414,0.0,-1
2022-09-29 03:46:45.258,-0.124,0.007,1.108,9.1,43.238968,-2.877848,326.162,40,MAN,TGX,truck,0,6.9883,-0.22999999999999995,-0.11810000000000005,1.1149390117849498,0.0,-1
2022-09-29 03:46:45.358,-0.091,-0.049,1.14,9.1,43.23897,-2.8778498,326.12543,40,MAN,TGX,truck,0,7.1023,-0.23489999999999994,-0.12720000000000006,1.1446754998688493,0.0,-1
2022-09-29 03:46:45.458,-0.086,-0.049,1.074,9.1,43.23897,-2.8778515,326.3838,40,MAN,TGX,truck,0,7.2097,-0.23979999999999993,-0.13580000000000006,1.0785513432377711,0.0,-1
2022-09-29 03:46:45.658,-0.021,-0.061,0.933,9.1,43.238976,-2.8778546,326.9595,40,MAN,TGX,truck,0,7.401900000000001,-0.25179999999999997,-0.14250000000000004,0.9352277797413847,0.0,-1
2022-09-29 03:46:45.758,-0.017,-0.071,0.901,9.1,43.23898,-2.8778563,327.28693,40,MAN,TGX,truck,0,7.492000000000001,-0.25889999999999996,-0.14420000000000005,0.9039529855031179,0.0,-1
2022-09-29 03:46:45.858,-0.008,-0.067,0.957,9.1,43.23898,-2.877858,327.66864,40,MAN,TGX,truck,0,7.5877,-0.2656,-0.14500000000000005,0.9593758387618483,0.0,-1
2022-09-29 03:46:46.058,-0.002,-0.031,1.055,12.2,43.238983,-2.8778617,328.29333,40,MAN,TGX,truck,0,7.796200000000001,-0.2736,-0.14680000000000004,1.0554572468840224,3.0999999999999996,-1
2022-09-29 03:46:46.158,0.007,-0.032,1.058,12.2,43.238987,-2.877864,328.41278,40,MAN,TGX,truck,0,7.902000000000001,-0.2768,-0.14610000000000006,1.0585069673837768,0.0,-1
2022-09-29 03:46:46.258,0.003,-0.042,1.059,12.2,43.23899,-2.877866,328.53607,40,MAN,TGX,truck,0,8.007900000000001,-0.28099999999999997,-0.14580000000000007,1.0598367798864126,0.0,-1
2022-09-29 03:46:46.458,0.007,-0.062,0.966,12.2,43.238995,-2.8778703,328.96744,40,MAN,TGX,truck,0,8.205200000000001,-0.29419999999999996,-0.1446000000000001,0.9680129131370098,0.0,-1
2022-09-29 03:46:47.258,0.007,-0.11,0.955,12.2,43.239017,-2.8778868,331.8946,40,MAN,TGX,truck,0,9.002600000000001,-0.37499999999999994,-0.1500000000000001,0.9613396902240123,0.0,-1
2022-09-29 03:46:47.358,0.021,-0.108,0.964,12.2,43.239017,-2.8778887,332.31857,40,MAN,TGX,truck,0,9.099000000000002,-0.3857999999999999,-0.14790000000000011,0.9702582130546487,0.0,-1
2022-09-29 03:46:47.958,-0.031,-0.104,1.066,12.2,43.239037,-2.8779,334.87247,40,MAN,TGX,truck,0,9.706000000000001,-0.4518,-0.1502000000000001,1.071509682644072,0.0,-1
2022-09-29 03:46:48.058,-0.076,-0.126,1.09,13.5,43.23904,-2.8779018,335.2725,40,MAN,TGX,truck,0,9.815000000000001,-0.46440000000000003,-0.1578000000000001,1.0998872669505726,1.3000000000000007,-1
2022-09-29 03:46:48.158,-0.074,-0.121,1.083,13.5,43.23904,-2.8779037,335.71124,40,MAN,TGX,truck,0,9.923300000000001,-0.4765000000000001,-0.16520000000000012,1.092248140305123,0.0,-1
2022-09-29 03:46:48.458,-0.042,-0.18,0.94,13.5,43.23905,-2.877909,337.2381,40,MAN,TGX,truck,0,10.2194,-0.5259,-0.18220000000000014,0.958,0.0,-1
2022-09-29 03:46:48.558,-0.056,-0.192,0.955,13.5,43.239056,-2.8779109,337.87408,40,MAN,TGX,truck,0,10.314900000000002,-0.5451,-0.18780000000000013,0.975717684578895,0.0,-1
2022-09-29 03:46:49.158,-0.066,-0.168,0.951,13.5,43.23907,-2.87792,342.07736,40,MAN,TGX,truck,0,10.9134,-0.6611000000000001,-0.23370000000000013,0.9679777890013799,0.0,-1
2022-09-29 03:46:49.258,-0.08,-0.162,0.918,13.5,43.239075,-2.8779213,342.6654,40,MAN,TGX,truck,0,11.0052,-0.6773000000000001,-0.24170000000000014,0.9356110302898315,0.0,-1
2022-09-29 03:46:49.658,-0.069,-0.069,1.073,13.5,43.23909,-2.8779263,344.3804,40,MAN,TGX,truck,0,11.4156,-0.7166,-0.26830000000000015,1.0774279558281379,0.0,-1
2022-09-29 03:46:49.858,-0.071,-0.087,0.941,13.5,43.239094,-2.8779287,344.93762,40,MAN,TGX,truck,0,11.613199999999999,-0.734,-0.28380000000000016,0.9476766326126227,0.0,-1
2022-09-29 03:46:49.958,-0.048,-0.02,0.88,13.5,43.239098,-2.87793,345.25027,40,MAN,TGX,truck,0,11.7012,-0.7359999999999999,-0.28860000000000013,0.8815350248288494,0.0,-1
2022-09-29 03:46:50.158,-0.061,0.054,1.088,14.4,43.239105,-2.8779323,345.28653,40,MAN,TGX,truck,0,11.909999999999998,-0.7294999999999998,-0.30170000000000013,1.09104582855167,0.0,-1
2022-09-29 03:46:50.258,-0.07,0.075,1.076,14.4,43.23911,-2.8779335,345.10965,40,MAN,TGX,truck,0,12.017599999999998,-0.7219999999999999,-0.30870000000000014,1.0808797342905454,0.0,-1
2022-09-29 03:46:50.358,-0.047,0.134,1.057,14.4,43.239113,-2.877935,344.86322,40,MAN,TGX,truck,0,12.123299999999999,-0.7085999999999998,-0.3134000000000001,1.066496132201144,0.0,-1
2022-09-29 03:46:51.158,-0.071,0.161,1.072,15.4,43.23914,-2.8779469,340.08267,40,MAN,TGX,truck,0,12.932199999999998,-0.5599999999999998,-0.33770000000000017,1.0863452489885526,0.0,-1
2022-09-29 03:46:52.358,-0.145,0.076,1.048,12.6,43.239178,-2.8779676,337.1751,40,MAN,TGX,truck,0,14.144499999999992,-0.4802999999999997,-0.4808,1.0607096680996173,0.0,-1
2022-09-29 03:46:53.658,-0.251,-0.022,1.038,10.9,43.23918,-2.8780675,330.63306,40,MAN,TGX,truck,0,15.448999999999993,-0.5071999999999998,-0.7066000000000001,1.0681427807180088,0.0,-1
2022-09-29 03:47:07.097,-0.015,0.082,1.019,5.4,43.239124,-2.8780146,125.0,40,MAN,TGX,truck,0,2082.9782259999993,-66.61472999999997,-100.854964,1.0224040297260177,-5.5,-1
2022-09-29 03:47:07.197,-0.019,0.06,1.02,5.4,43.23912,-2.8780131,130.91791,40,MAN,TGX,truck,0,15.955399999999996,-0.5009999999999998,-0.7695000000000001,1.0219398221030433,0.0,-1
2022-09-29 03:47:07.297,-0.017,0.043,1.017,5.4,43.23912,-2.8780117,135.25659,40,MAN,TGX,truck,0,16.057099999999995,-0.4966999999999998,-0.7712000000000001,1.018050588134008,0.0,-1
2022-09-29 03:47:07.397,-0.032,0.023,1.014,5.4,43.23912,-2.8780105,138.37375,40,MAN,TGX,truck,0,16.158499999999997,-0.49439999999999984,-0.7744000000000001,1.0147654901503105,0.0,-1
2022-09-29 03:47:07.497,-0.043,0.002,1.001,5.4,43.23912,-2.8780093,140.0448,40,MAN,TGX,truck,0,16.258599999999998,-0.49419999999999986,-0.7787000000000002,1.0019251469046975,0.0,-1
2022-09-29 03:47:07.597,-0.062,-0.009,0.98,5.4,43.239117,-2.8780081,140.19072,40,MAN,TGX,truck,0,16.356599999999997,-0.4950999999999999,-0.7849000000000002,0.9820005091648374,0.0,-1
2022-09-29 03:47:07.697,-0.068,-0.013,0.994,5.4,43.239117,-2.8780072,139.5303,40,MAN,TGX,truck,0,16.455999999999996,-0.4963999999999999,-0.7917000000000001,0.996408048943805,0.0,-1
2022-09-29 03:47:07.797,-0.074,0.0,1.002,5.4,43.239117,-2.878006,138.56845,40,MAN,TGX,truck,0,16.556199999999997,-0.4963999999999999,-0.7991000000000001,1.0047288191347952,0.0,-1
2022-09-29 03:47:07.897,-0.087,0.016,1.001,5.4,43.239117,-2.8780048,138.56845,40,MAN,TGX,truck,0,16.656299999999998,-0.4947999999999999,-0.8078000000000002,1.0049009901477854,0.0,-1
2022-09-29 03:47:07.997,-0.078,0.04,0.985,5.4,43.239113,-2.8780036,139.77525,40,MAN,TGX,truck,0,16.7548,-0.4907999999999999,-0.8156000000000001,0.9888928152231666,0.0,-1
2022-09-29 03:47:08.097,-0.06,0.088,0.985,5.6,43.239113,-2.8780024,142.82858,40,MAN,TGX,truck,0,16.8533,-0.4819999999999999,-0.8216000000000001,0.9907416413979984,0.1999999999999993,-1
2022-09-29 03:47:08.197,-0.058,0.142,1.005,5.6,43.239113,-2.8780015,148.95268,40,MAN,TGX,truck,0,16.953799999999998,-0.4677999999999998,-0.8274000000000001,1.0166380870299911,0.0,-1
2022-09-29 03:47:08.297,-0.045,0.181,1.044,5.6,43.23911,-2.8780007,159.11765,40,MAN,TGX,truck,0,17.0582,-0.4496999999999998,-0.8319000000000001,1.0605291132260348,0.0,-1
2022-09-29 03:47:08.397,-0.032,0.208,1.072,5.6,43.23911,-2.8780005,172.44313,40,MAN,TGX,truck,0,17.1654,-0.42889999999999984,-0.8351000000000002,1.0924614409671403,0.0,-1
2022-09-29 03:47:08.497,-0.017,0.182,1.077,5.6,43.23911,-2.8780007,188.10216,40,MAN,TGX,truck,0,17.2731,-0.4106999999999998,-0.8368000000000001,1.0924019406793453,0.0,-1
2022-09-29 03:47:08.597,-0.002,0.145,1.043,5.6,43.23911,-2.8780015,202.02739,40,MAN,TGX,truck,0,17.3774,-0.3961999999999998,-0.8370000000000002,1.0530327630230694,0.0,-1
2022-09-29 03:47:08.697,-0.028,0.098,1.004,5.6,43.239105,-2.8780024,213.21869,40,MAN,TGX,truck,0,17.4778,-0.3863999999999998,-0.8398000000000002,1.0091600467715713,0.0,-1
2022-09-29 03:47:08.797,-0.033,0.039,0.979,5.6,43.239105,-2.8780036,220.79025,40,MAN,TGX,truck,0,17.5757,-0.3824999999999998,-0.8431000000000002,0.9803320865910694,0.0,-1
2022-09-29 03:47:08.897,-0.044,-0.013,0.974,5.6,43.239105,-2.8780048,223.8475,40,MAN,TGX,truck,0,17.6731,-0.38379999999999975,-0.8475000000000001,0.975079996718218,0.0,-1
2022-09-29 03:47:08.997,-0.066,-0.06,0.983,5.6,43.239105,-2.8780057,222.81053,40,MAN,TGX,truck,0,17.7714,-0.38979999999999976,-0.8541000000000003,0.9870384997557086,0.0,-1
2022-09-29 03:47:09.097,-0.081,-0.069,0.979,4.6,43.2391,-2.8780067,217.90993,40,MAN,TGX,truck,0,17.869300000000003,-0.3966999999999998,-0.8622000000000002,0.9847654543087913,-1.0,-1
2022-09-29 03:47:09.197,-0.074,-0.045,0.978,4.6,43.2391,-2.8780077,212.06418,40,MAN,TGX,truck,0,17.967100000000002,-0.4011999999999998,-0.8696000000000002,0.981827377903061,0.0,-1
2022-09-29 03:47:09.297,-0.066,-0.023,0.982,4.6,43.2391,-2.8780084,208.20374,40,MAN,TGX,truck,0,18.065300000000004,-0.40349999999999975,-0.8762000000000003,0.9844841288715629,0.0,-1
2022-09-29 03:47:09.397,-0.063,0.025,1.002,4.6,43.2391,-2.878009,206.20766,40,MAN,TGX,truck,0,18.165500000000005,-0.40099999999999975,-0.8825000000000003,1.0042897988130717,0.0,-1
2022-09-29 03:47:09.497,-0.052,0.05,1.039,4.6,43.239098,-2.8780098,208.40007,40,MAN,TGX,truck,0,18.2694,-0.39599999999999974,-0.8877000000000003,1.0415013202103969,0.0,-1
2022-09-29 03:47:09.597,-0.07,0.077,1.048,4.6,43.239098,-2.8780105,212.82925,40,MAN,TGX,truck,0,18.374200000000002,-0.38829999999999976,-0.8947000000000003,1.053153834916818,0.0,-1
2022-09-29 03:47:09.697,-0.045,0.087,1.042,4.6,43.239098,-2.8780115,219.70763,40,MAN,TGX,truck,0,18.478400000000004,-0.3795999999999997,-0.8992000000000003,1.0465935218603257,0.0,-1
2022-09-29 03:47:09.797,-0.02,0.103,1.025,4.6,43.239098,-2.8780127,227.56837,40,MAN,TGX,truck,0,18.580900000000003,-0.36929999999999974,-0.9012000000000002,1.0303562490711646,0.0,-1
2022-09-29 03:47:09.897,-0.031,0.083,1.014,4.6,43.239094,-2.8780138,236.94388,40,MAN,TGX,truck,0,18.682300000000005,-0.3609999999999997,-0.9043000000000003,1.0178634486020215,0.0,-1
2022-09-29 03:47:09.997,-0.032,0.068,1.008,4.6,43.239094,-2.878015,244.5239,40,MAN,TGX,truck,0,18.783100000000005,-0.3541999999999997,-0.9075000000000003,1.0107977047856807,0.0,-1
2022-09-29 03:47:10.097,-0.041,0.046,1.003,4.3,43.239094,-2.8780165,250.76607,40,MAN,TGX,truck,0,18.883400000000005,-0.3495999999999997,-0.9116000000000004,1.004891038869389,-0.2999999999999998,-1
2022-09-29 03:47:10.197,-0.04,0.033,1.004,4.3,43.239094,-2.878018,254.93512,40,MAN,TGX,truck,0,18.983800000000002,-0.3462999999999997,-0.9156000000000003,1.0053382515352731,0.0,-1
2022-09-29 03:47:10.297,-0.043,0.017,1.001,4.3,43.239094,-2.8780193,257.94623,40,MAN,TGX,truck,0,19.083900000000003,-0.34459999999999974,-0.9199000000000002,1.0020673630051025,0.0,-1
2022-09-29 03:47:10.397,-0.045,0.014,0.992,4.3,43.239094,-2.8780208,259.50775,40,MAN,TGX,truck,0,19.183100000000003,-0.3431999999999997,-0.9244000000000002,0.9931188247133371,0.0,-1
2022-09-29 03:47:10.497,-0.039,0.029,0.994,4.3,43.239094,-2.8780222,260.80298,40,MAN,TGX,truck,0,19.282500000000002,-0.34029999999999977,-0.9283000000000001,0.9951874195346322,0.0,-1
2022-09-29 03:47:10.597,-0.036,0.044,1.006,4.3,43.239094,-2.8780236,263.50635,40,MAN,TGX,truck,0,19.383100000000002,-0.33589999999999975,-0.9319000000000002,1.0076050813686876,0.0,-1
2022-09-29 03:47:10.697,-0.029,0.056,1.031,4.3,43.239094,-2.878025,267.6352,40,MAN,TGX,truck,0,19.486200000000004,-0.33029999999999976,-0.9348000000000001,1.032926909321274,0.0,-1
